time,solar_irradiance,temperature_c,humidity_pct,cloud_cover_pct,wind_speed_kmh,pressure_hpa
2026-04-26 13:00:00+00,618.5787878787878,17.81616161616161,56.676767676767675,19.129292929292937,11.745454545454542,1011.8171717171718
2026-04-26 13:05:00+00,497.1574257425745,17.943564356435644,59.62376237623762,28.254455445544547,11.836633663366337,1011.9346534653462
2026-04-26 13:10:00+00,628.414,17.856999999999996,56.55,18.178000000000004,11.012,1012.0349999999999
2026-04-26 13:15:00+00,469.355,17.798,59.64,28.68,9.254000000000001,1012.154
2026-04-26 13:20:00+00,584.2770000000002,17.894000000000002,57.31,20.474,7.1659999999999995,1012.2900000000003
2026-04-26 13:25:00+00,440.17299999999994,17.851,60.46,30.802999999999997,5.507000000000001,1012.4210000000002
2026-04-26 13:30:00+00,520.1610000000001,17.795,58.55,24.969,4.322,1012.4720000000001
2026-04-26 13:35:00+00,546.575,17.813,58.04,22.177999999999997,3.9970000000000003,1012.676
2026-04-26 13:40:00+00,414.5696969696969,17.856565656565657,61.23232323232323,33.36363636363636,4.997979797979799,1012.7323232323231
2026-04-26 13:45:00+00,482.4316831683167,17.81287128712871,59.31683168316832,27.208910891089104,6.144554455445545,1012.8405940594062
2026-04-26 13:50:00+00,254.463,17.772000000000002,64.54,43.88899999999999,8.076999999999998,1012.992
2026-04-26 13:55:00+00,427.23800000000006,17.927,60,29.609999999999992,10.164000000000003,1013.1179999999999
2026-04-26 14:00:00+00,284.027,17.385,64.13,42.61599999999999,11.499,1013.2870000000001
2026-04-26 14:05:00+00,334.87300000000005,17.354,62.99,38.29099999999998,11.837999999999997,1013.341
2026-04-26 14:10:00+00,425.9656565656566,17.347474747474745,61.04040404040404,31.597979797979797,11.547474747474746,1013.4888888888888
2026-04-26 14:15:00+00,478.36138613861374,17.389108910891093,59.35643564356435,26.895049504950496,10.390099009900991,1013.680198019802
2026-04-26 14:20:00+00,600.9830000000001,17.397999999999996,56.97,17.532000000000004,8.63,1013.7689999999999
2026-04-26 14:25:00+00,596.1190000000001,17.448,56.65,17.339000000000002,6.542999999999999,1013.8619999999999
2026-04-26 14:30:00+00,589.9484848484851,17.48787878787879,56.64646464646464,17.173737373737378,5.030303030303031,1013.9959595959597
2026-04-26 14:35:00+00,276.03960396039605,17.372277227722773,64.74257425742574,43.83168316831683,4.077227722772278,1014.0782178217821
2026-04-26 14:40:00+00,325.08600000000007,17.38600000000001,62.98,38.938,4.283,1014.2329999999998
2026-04-26 14:45:00+00,571.2440000000001,17.377,56.72,17.389999999999993,5.474999999999999,1014.3499999999997
2026-04-26 14:50:00+00,228.90200000000002,17.347,65.84,48.136999999999986,6.888,1014.456
2026-04-26 14:55:00+00,558.793,17.375999999999998,56.59,16.856000000000005,8.821,1014.584
2026-04-26 15:00:00+00,531.5269999999999,16.639,58.13,20.855999999999995,10.633999999999999,1014.6720000000001
2026-04-26 15:05:00+00,312.81800000000004,16.632999999999996,63.45,38.86699999999999,11.831000000000001,1014.7669999999999
2026-04-26 15:10:00+00,393.2759999999999,16.632,61.5,32.78800000000001,11.73,1014.8589999999999
2026-04-26 15:15:00+00,234.79999999999993,16.7,65.99,48.007000000000005,11.012999999999998,1014.9529999999999
2026-04-26 15:20:00+00,290.665,16.659000000000002,64.22,41.53400000000001,9.424000000000001,1015.1
2026-04-26 15:25:00+00,173.61899999999997,16.685,67.75,53.582999999999984,7.707999999999999,1015.1979999999999
2026-04-26 15:30:00+00,483.792,16.656999999999996,58.26,21.491999999999997,5.753000000000001,1015.215
2026-04-26 15:35:00+00,311.987,16.663,62.61,36.343,4.289000000000001,1015.2959999999998
2026-04-26 15:40:00+00,357.58686868686874,16.62121212121212,61.505050505050505,31.660606060606053,3.892929292929294,1015.4010101010101
2026-04-26 15:45:00+00,272.2495049504951,16.700000000000003,63.99009900990099,40.882178217821775,4.635643564356435,1015.3950495049503
2026-04-26 15:50:00+00,450.955,16.708,58.23,21.221999999999998,5.9060000000000015,1015.529
2026-04-26 15:55:00+00,356.21799999999996,16.651999999999997,60.74,29.616000000000003,7.82,1015.595
2026-04-26 16:00:00+00,198.7969696969697,15.716161616161612,66.6969696969697,48.73838383838384,9.82121212121212,1015.690909090909
2026-04-26 16:05:00+00,405.03267326732674,15.657425742574254,59.89108910891089,26.005940594059403,11.069306930693068,1015.6435643564354
2026-04-26 16:10:00+00,398.522,15.67,59.89,25.419,11.893999999999998,1015.7570000000001
2026-04-26 16:15:00+00,281.82000000000005,15.640999999999998,63.63,38.189,11.573999999999996,1015.7600000000001
2026-04-26 16:20:00+00,289.87699999999995,15.642000000000003,63.29,36.597999999999985,10.43,1015.8629999999998
2026-04-26 16:25:00+00,233.73800000000006,15.599000000000006,64.47,41.324,8.751999999999999,1015.8730000000002
2026-04-26 16:30:00+00,332.99499999999995,15.690000000000003,60.79,28.531000000000002,6.9159999999999995,1015.9740000000003
2026-04-26 16:35:00+00,132.784,15.674999999999997,68.51,54.687000000000005,5.343999999999999,1015.96
2026-04-26 16:40:00+00,245.78799999999995,15.647999999999994,63.41,37.36600000000001,4.157,1015.9630000000001
2026-04-26 16:45:00+00,184.53100000000006,15.673999999999996,65.94,46.301,4.071000000000001,1015.9770000000001
2026-04-26 16:50:00+00,191.88099999999994,15.645,66,45.263000000000005,5.251999999999999,1015.9940000000003
2026-04-26 16:55:00+00,201.16,15.674000000000003,65.19,42.792999999999985,7.0169999999999995,1015.9850000000005
2026-04-26 17:00:00+00,230.41300000000007,14.413,64.57,38.344,8.657,1016.0050000000001
2026-04-26 17:05:00+00,282.26399999999995,14.476999999999999,61.83,29.337999999999997,10.279000000000002,1015.9969999999998
2026-04-26 17:10:00+00,128.166,14.418999999999999,68.49,52.57,11.720999999999998,1015.9519999999998
2026-04-26 17:15:00+00,154.953,14.386,66.8,46.934,11.985999999999997,1015.985
2026-04-26 17:20:00+00,254.27000000000004,14.454000000000002,61.51,28.825999999999993,11.563000000000002,1015.9800000000002
2026-04-26 17:25:00+00,206.44,14.488000000000005,63.1,35.514,9.747,1015.9
2026-04-26 17:30:00+00,233.93099999999998,14.421999999999995,61.45,28.688999999999997,7.843,1015.935
2026-04-26 17:35:00+00,180.7141414141414,14.504040404040408,64.07070707070707,37.62929292929293,5.649494949494949,1015.8494949494949
2026-04-26 17:40:00+00,124.40891089108908,14.51089108910891,67.44554455445545,49.06435643564355,4.780198019801981,1015.8574257425746
2026-04-26 17:45:00+00,122.44699999999997,14.448000000000002,67.37,48.76000000000001,4.0909999999999975,1015.7669999999999
2026-04-26 17:50:00+00,190.50999999999996,14.485,61.69,29.738000000000003,4.574999999999999,1015.7149999999997
2026-04-26 17:55:00+00,137.73300000000003,14.443,65.02,39.868999999999986,5.684000000000001,1015.6929999999999
2026-04-26 18:00:00+00,159.18699999999998,13.055,64.23,34.985,7.455000000000001,1015.65
2026-04-26 18:05:00+00,81.912,13.094,69.44,53.298999999999985,9.487,1015.53
2026-04-26 18:10:00+00,108.57499999999999,13.070000000000002,67.22,45.57200000000001,11.161999999999999,1015.479
2026-04-26 18:15:00+00,42.77799999999999,13.035,73.4,66.042,11.932000000000002,1015.3789999999997
2026-04-26 18:20:00+00,63.299000000000014,13.091000000000003,70.43,57.20799999999999,11.675,1015.3300000000002
2026-04-26 18:25:00+00,67.47300000000001,13.094000000000003,69.62,53.619,10.664000000000001,1015.23
2026-04-26 18:30:00+00,99.23333333333333,13.079797979797979,64.47474747474747,36.719191919191914,9.112121212121213,1015.1747474747474
2026-04-26 18:35:00+00,73.61089108910888,13.064356435643564,67.11881188118812,44.6950495049505,6.828712871287127,1015.0386138613862
2026-04-26 18:40:00+00,56.255999999999986,13.036000000000001,68.46,50.411,5.4190000000000005,1015.0079999999999
2026-04-26 18:45:00+00,79.70199999999998,13.018999999999998,63.01,32.356,4.171,1014.8879999999999
2026-04-26 18:50:00+00,68.81400000000002,12.998000000000001,63.19,32.56700000000001,4.121999999999999,1014.8240000000001
2026-04-26 18:55:00+00,43.909,13.082000000000003,66.6,43.59600000000001,4.820000000000001,1014.7060000000002
2026-04-26 19:00:00+00,48.198999999999984,11.612999999999998,64.99,35.576,6.655000000000001,1014.625
2026-04-26 19:05:00+00,15.670000000000005,11.582000000000004,73.83,64.505,8.436000000000003,1014.445
2026-04-26 19:10:00+00,16.875,11.579000000000006,70.02,53.20799999999999,10.281,1014.3269999999998
2026-04-26 19:15:00+00,15.529000000000005,11.595,69.38,50.18,11.505999999999998,1014.299
2026-04-26 19:20:00+00,5.4270000000000005,11.565999999999999,72.19,60.845,12.256999999999998,1014.1369999999998
2026-04-26 19:25:00+00,3.1280000000000006,11.677999999999999,69.43,50.36,11.312000000000001,1014.0089999999999
2026-04-26 19:30:00+00,2.4840000000000004,11.525999999999996,69.83,51.47,10.102,1013.862
2026-04-26 19:35:00+00,2.266,11.566,64.86,35.334,8.131999999999998,1013.8269999999998
2026-04-26 19:40:00+00,2.6189999999999998,11.517999999999997,69.03,48.962999999999965,6.232,1013.6470000000002
2026-04-26 19:45:00+00,2.018,11.507,65.57,37.404,4.48,1013.5340000000002
2026-04-26 19:50:00+00,2.086,11.504000000000001,67.72,44.703,3.966,1013.3879999999999
2026-04-26 19:55:00+00,2.2,11.546999999999999,71.97,59.001000000000005,4.323999999999999,1013.3070000000001
2026-04-26 20:00:00+00,2.091,10.071000000000002,70.11,50.45800000000001,5.474,1013.1940000000002
2026-04-26 20:05:00+00,1.758,9.993,66.44,38.135,7.293999999999999,1013.038
2026-04-26 20:10:00+00,2.576,9.973,72.3,58.036,9.174000000000001,1012.9449999999998
2026-04-26 20:15:00+00,1.8389999999999997,10.050999999999997,68.44,43.839,10.732000000000003,1012.7760000000001
2026-04-26 20:20:00+00,2.4839999999999995,10.024999999999999,67.82,42.56,11.708999999999998,1012.6579999999999
2026-04-26 20:25:00+00,2.1879999999999997,10.059999999999999,71.91,55.727999999999994,11.98,1012.5629999999999
2026-04-26 20:30:00+00,1.3929999999999996,10.042999999999997,66.5,38.02999999999998,11.023000000000001,1012.4159999999997
2026-04-26 20:35:00+00,2.495,10.002000000000002,68.94,46.13400000000001,9.048,1012.309
2026-04-26 20:40:00+00,2.178,10.044999999999998,69.69,48.955999999999996,7.359,1012.1439999999999
2026-04-26 20:45:00+00,1.2820000000000005,10.027000000000001,71.32,53.459999999999994,5.513999999999999,1012.0650000000002
2026-04-26 20:50:00+00,2.1390000000000002,9.932,67.33,40.665000000000006,4.4559999999999995,1011.9110000000001
2026-04-26 20:55:00+00,1.609090909090909,9.95959595959596,70.29292929292929,50.40101010101011,3.835353535353534,1011.8050505050506
2026-04-26 21:00:00+00,2.5257425742574253,8.398019801980201,67.48514851485149,39.58514851485149,4.838613861386139,1011.7297029702969
2026-04-26 21:05:00+00,1.747474747474747,8.445454545454545,73.64646464646465,58.834343434343445,6.139393939393941,1011.5979797979799
2026-04-26 21:10:00+00,1.832,8.417,73.2,58.481000000000016,8.294,1011.5319999999998
2026-04-26 21:15:00+00,2.6168316831683174,8.465346534653465,70.99009900990099,50.300000000000004,10.023762376237624,1011.3623762376234
2026-04-26 21:20:00+00,1.411,8.423000000000002,70.96,49.67099999999999,11.381999999999998,1011.313
2026-04-26 21:25:00+00,1.2500000000000002,8.487,75.87,65.883,12.054999999999996,1011.1700000000002
2026-04-26 21:30:00+00,1.5510000000000002,8.454,71.04,50.517999999999994,11.514000000000001,1011.145
2026-04-26 21:35:00+00,2.885,8.432,70.97,50.74700000000001,10.432000000000002,1011.0039999999998
2026-04-26 21:40:00+00,1.0079999999999998,8.380999999999998,68.36,41.928999999999995,8.627,1010.909
2026-04-26 21:45:00+00,1.8739999999999997,8.387,74.88,62.528999999999996,6.533,1010.7940000000002
2026-04-26 21:50:00+00,1.4110000000000003,8.421,75.88,67.19099999999999,4.908,1010.738
2026-04-26 21:55:00+00,1.493,8.472,72.77,56.32899999999999,4.1400000000000015,1010.6680000000003
2026-04-26 22:00:00+00,3.275641025641025,2.6269230769230765,77.02564102564102,59.95,4.265384615384616,1010.6102564102566
2026-04-26 22:05:00+00,1.9410000000000003,2.6260000000000003,76.37,59.031000000000006,5.2719999999999985,1010.4629999999999
2026-04-26 22:10:00+00,2.0515151515151513,2.648484848484848,77.03030303030303,60.99393939393939,7.046464646464647,1010.4282828282828
2026-04-26 22:15:00+00,1.993,2.6079999999999997,73.84,51.082,8.921000000000001,1010.3450000000001
2026-04-26 22:20:00+00,2.4079207920792074,2.6306930693069313,76.86138613861387,60.41683168316833,10.538613861386143,1010.3059405940592
2026-04-26 22:25:00+00,1.9979999999999998,2.6259999999999994,75.51,55.239999999999974,11.828000000000005,1010.276
2026-04-26 22:30:00+00,2.562,2.64,75.98,56.914000000000016,11.794000000000004,1010.2090000000003
2026-04-26 22:35:00+00,1.6850000000000003,2.602,72.35,44.98,11.173,1010.156
2026-04-26 22:40:00+00,2.417171717171717,2.5090909090909093,72.9090909090909,47.26868686868687,9.622222222222222,1010.0878787878789
2026-04-26 22:45:00+00,1.1673267326732673,2.5673267326732674,72.10891089108911,44.01089108910892,7.725742574257425,1010.0960396039602
2026-04-26 22:50:00+00,2.3579999999999997,2.6050000000000004,78.05,64.204,5.516,1010.0529999999999
2026-04-26 22:55:00+00,1.6130000000000002,2.562,75.87,56.983999999999995,4.311999999999999,1010.046
2026-04-26 23:00:00+00,1.9039999999999997,3.389000000000001,72.55,46.66600000000001,3.9640000000000004,1010.067
2026-04-26 23:05:00+00,2.0509999999999997,3.3470000000000004,74.57,53.482000000000006,4.665,1009.959
2026-04-26 23:10:00+00,2.0009999999999994,3.388,71.03,43.562,6.127999999999999,1009.9979999999999
2026-04-26 23:15:00+00,1.7400000000000002,3.3009999999999993,75.62,57.428999999999995,7.9079999999999995,1009.9739999999998
2026-04-26 23:20:00+00,2.039,3.3769999999999993,69.93,38.974000000000004,9.658999999999999,1010.0219999999998
2026-04-26 23:25:00+00,2.5121212121212126,3.358585858585858,73.16161616161617,48.243434343434345,11.51212121212121,1010.0191919191918
2026-04-26 23:30:00+00,1.9712871287128715,3.288118811881188,79.54455445544555,70.70198019801981,11.72871287128713,1009.9871287128714
2026-04-26 23:35:00+00,2.131,3.3629999999999995,78.08,66.029,11.671000000000001,1010.047
2026-04-26 23:40:00+00,2.5797979797979793,3.3232323232323226,69.95959595959596,39.34242424242426,10.518181818181816,1010.1010101010108
2026-04-26 23:45:00+00,1.9930693069306928,3.2891089108910894,74.0990099009901,53.180198019801985,8.9,1010.1356435643563
2026-04-26 23:50:00+00,1.827,3.388,71.57,43.99100000000001,6.600999999999996,1010.0880000000002
2026-04-26 23:55:00+00,2.74,3.372,74.6,53.835,5.207000000000001,1010.17
2026-04-27 00:00:00+00,1.8319999999999999,4.315,72.99,50.045,4.008000000000001,1010.185
2026-04-27 00:05:00+00,1.936,4.388999999999999,75.68,59.53,4.041000000000001,1010.273
2026-04-27 00:10:00+00,2.072727272727272,4.3010101010101005,72.01010101010101,46.448484848484846,5.229292929292929,1010.3030303030303
2026-04-27 00:15:00+00,2.0267326732673268,4.326732673267327,69.33663366336634,38.24356435643565,6.903960396039604,1010.3564356435642
2026-04-27 00:20:00+00,2.156,4.328000000000001,69.34,37.57299999999999,8.796000000000003,1010.4079999999999
2026-04-27 00:25:00+00,2.1440000000000006,4.335,73.04,50.53100000000001,10.762,1010.507
2026-04-27 00:30:00+00,2.412,4.373,75.45,57.661000000000016,11.720999999999998,1010.581
2026-04-27 00:35:00+00,1.713,4.323,73.58,52.437000000000005,12.003999999999998,1010.6320000000001
2026-04-27 00:40:00+00,1.8339999999999999,4.291,74.26,54.85700000000003,11.103000000000003,1010.7690000000002
2026-04-27 00:45:00+00,1.9279999999999995,4.327000000000001,75.14,57.62799999999999,9.591000000000001,1010.8279999999997
2026-04-27 00:50:00+00,1.8150000000000004,4.31,73.67,52.82100000000001,7.761,1010.8789999999997
2026-04-27 00:55:00+00,1.9090909090909092,4.353535353535352,76.64646464646465,62.406060606060606,6.0777777777777775,1011.0161616161616
2026-04-27 01:00:00+00,2.6400000000000006,5.588999999999999,70.69,45.03,4.622999999999999,1011.1250000000001
2026-04-27 01:05:00+00,1.7782178217821778,5.563366336633661,70.48514851485149,43.99801980198022,4.08118811881188,1011.1702970297026
2026-04-27 01:10:00+00,1.305,5.509999999999999,68.17,35.881,4.388999999999999,1011.3090000000004
2026-04-27 01:15:00+00,2.489,5.516,70.43,44.32,5.8599999999999985,1011.3800000000001
2026-04-27 01:20:00+00,1.504,5.615000000000001,72.01,48.97000000000002,7.369000000000001,1011.54
2026-04-27 01:25:00+00,2.4474747474747476,5.597979797979797,73.31313131313131,53.82424242424243,9.51919191919192,1011.6121212121215
2026-04-27 01:30:00+00,1.8267326732673268,5.582178217821782,73.44554455445545,53.734653465346526,10.997029702970298,1011.6920792079208
2026-04-27 01:35:00+00,2.003,5.558,69.31,40.391000000000005,11.739,1011.8370000000001
2026-04-27 01:40:00+00,1.76,5.593,72.47,50.44499999999998,11.460999999999999,1011.9040000000002
2026-04-27 01:45:00+00,2.2626262626262625,5.574747474747474,75.36363636363636,61.049494949494964,10.648484848484847,1012.0161616161615
2026-04-27 01:50:00+00,1.791089108910891,5.524752475247524,71.31683168316832,47.40594059405941,8.937623762376239,1012.1811881188117
2026-04-27 01:55:00+00,2.028,5.619999999999999,69.31,39.646000000000015,7.081,1012.266
2026-04-27 02:00:00+00,2.2232323232323234,6.865656565656565,69.8989898989899,44.41111111111111,5.449494949494951,1012.4282828282829
2026-04-27 02:05:00+00,1.6336633663366336,6.951485148514852,66.16831683168317,31.955445544554447,4.10990099009901,1012.4871287128716
2026-04-27 02:10:00+00,1.935,6.929000000000001,68.99,40.868,4.087000000000001,1012.6890000000001
2026-04-27 02:15:00+00,2.0079999999999996,6.978,70.47,45.638000000000005,4.9079999999999995,1012.7739999999999
2026-04-27 02:20:00+00,1.6739999999999997,6.941,66.29,32.522000000000006,6.582999999999999,1012.916
2026-04-27 02:25:00+00,1.734,6.935,75.14,61.105999999999995,8.431,1013.0809999999998
2026-04-27 02:30:00+00,1.149,6.9499999999999975,67.38,36.104,10.467000000000002,1013.1310000000001
2026-04-27 02:35:00+00,1.7151515151515149,6.96868686868687,73.95959595959596,58.18080808080808,11.46868686868687,1013.2636363636362
2026-04-27 02:40:00+00,1.7079207920792074,6.963366336633664,70.99009900990099,48.21980198019803,11.891089108910895,1013.4425742574258
2026-04-27 02:45:00+00,2.126,6.974000000000001,68.72,39.69500000000001,11.311,1013.5369999999996
2026-04-27 02:50:00+00,1.817,6.95,69.74,43.93200000000001,9.960000000000004,1013.6499999999995
2026-04-27 02:55:00+00,1.618,6.882999999999999,66.65,33.85300000000001,7.919000000000002,1013.784
2026-04-27 03:00:00+00,2.106,8.451,68.02,40.379,6.272000000000002,1013.8570000000003
2026-04-27 03:05:00+00,2.6060000000000003,8.458999999999996,69.56,45.735,4.48,1014.0599999999998
2026-04-27 03:10:00+00,1.6780000000000006,8.388000000000003,70.1,48.071999999999996,3.8700000000000006,1014.135
2026-04-27 03:15:00+00,2.131,8.439,66.48,36.222,4.558,1014.2479999999999
2026-04-27 03:20:00+00,2.0779999999999994,8.461999999999998,67.76,39.91,5.604000000000001,1014.3509999999999
2026-04-27 03:25:00+00,1.7899999999999998,8.459,66.31,35.13199999999999,7.245999999999999,1014.5340000000001
2026-04-27 03:30:00+00,1.9400000000000004,8.483,64.81,29.831000000000003,9.509,1014.6080000000002
2026-04-27 03:35:00+00,1.9610000000000005,8.452000000000004,65.98,34.406000000000006,11.124000000000002,1014.6929999999999
2026-04-27 03:40:00+00,1.5870000000000002,8.453999999999999,67.72,39.675,11.991999999999997,1014.7650000000001
2026-04-27 03:45:00+00,2.435,8.389,66.79,36.168,11.764000000000003,1014.8760000000003
2026-04-27 03:50:00+00,1.903,8.451,67.88,40.114999999999995,10.704,1014.959
2026-04-27 03:55:00+00,2.1050000000000004,8.349,68.05,40.138000000000005,8.879,1015.0750000000002
2026-04-27 04:00:00+00,2.651,9.960000000000003,63.47,27.629000000000005,7.145,1015.1949999999997
2026-04-27 04:05:00+00,2.137,9.982000000000001,62.84,25.284000000000006,5.507000000000001,1015.2090000000001
2026-04-27 04:10:00+00,2.2680000000000002,9.887999999999998,64.13,29.889000000000006,4.097,1015.32
2026-04-27 04:15:00+00,2.1959999999999997,10.019,67.03,39.925000000000004,3.844,1015.4119999999998
2026-04-27 04:20:00+00,2.8539999999999996,9.932,68.41,44.349000000000004,4.672,1015.5059999999999
2026-04-27 04:25:00+00,2.2370000000000005,9.992,66.84,39.083999999999996,6.443999999999999,1015.5360000000001
2026-04-27 04:30:00+00,2.463636363636364,10.0020202020202,62.313131313131315,24.842424242424247,8.383838383838382,1015.60101010101
2026-04-27 04:35:00+00,2.035,9.968,62.62,25.117000000000004,10.241000000000003,1015.6899999999998
2026-04-27 04:40:00+00,2.155445544554456,9.978217821782179,67.33663366336634,40.78217821782178,11.239603960396037,1015.7405940594061
2026-04-27 04:45:00+00,2.775,10.034,65,33.31899999999999,11.551000000000004,1015.7760000000003
2026-04-27 04:50:00+00,1.9620000000000002,9.986999999999998,68.74,45.607000000000006,11.752,1015.847
2026-04-27 04:55:00+00,1.892,10.019,62.46,25.181000000000004,9.943,1015.8499999999999
2026-04-27 05:00:00+00,2.077,11.547,67.87,45.50500000000002,8.334999999999997,1015.8660000000001
2026-04-27 05:05:00+00,4.446999999999999,11.647000000000002,66.88,42.341,6.441999999999999,1015.895
2026-04-27 05:10:00+00,11.874,11.482000000000003,61.22,23.976999999999997,4.781000000000001,1015.924
2026-04-27 05:15:00+00,13.91,11.509,66.49,40.64100000000001,4.2330000000000005,1015.945
2026-04-27 05:20:00+00,31.138999999999996,11.552999999999999,61.64,24.335,4.325999999999999,1015.985
2026-04-27 05:25:00+00,30.807,11.626,65.04,35.382999999999996,5.528,1016.0599999999997
2026-04-27 05:30:00+00,39.30199999999999,11.519999999999998,64.65,34.78799999999999,7.097999999999998,1016.0360000000001
2026-04-27 05:35:00+00,53.43899999999999,11.52,63.26,30.196000000000005,8.790999999999999,1015.959
2026-04-27 05:40:00+00,36.93400000000001,11.503999999999998,68.16,45.838,10.751000000000001,1015.9809999999999
2026-04-27 05:45:00+00,33.048,11.636,69.79,52.37300000000001,11.807,1015.9889999999999
2026-04-27 05:50:00+00,43.83434343434344,11.522222222222226,68.87878787878788,48.89292929292929,11.917171717171719,1015.970707070707
2026-04-27 05:55:00+00,35.6049504950495,11.524752475247524,71.06930693069307,55.765346534653474,11.243564356435646,1015.9465346534657
2026-04-27 06:00:00+00,125.053,13.081999999999999,58.78,17.506000000000004,9.614,1015.95
2026-04-27 06:05:00+00,78.696,12.973999999999998,64.93,37.988,7.285,1015.8929999999999
2026-04-27 06:10:00+00,147.69090909090912,13.095959595959595,58.76767676767677,17.4030303030303,5.444444444444445,1015.859595959596
2026-04-27 06:15:00+00,128.71499999999997,13.081,61.01,25.275999999999996,4.312999999999999,1015.816
2026-04-27 06:20:00+00,162.3118811881188,13.074257425742575,59.366336633663366,19.216831683168316,4.04950495049505,1015.7841584158414
2026-04-27 06:25:00+00,102.182,13.095999999999998,65.42,39.535,4.817,1015.734
2026-04-27 06:30:00+00,125.256,13.155,63.43,33.779,5.952999999999999,1015.698
2026-04-27 06:35:00+00,134.732,13.083,63.65,33.462999999999994,8.109000000000002,1015.6299999999997
2026-04-27 06:40:00+00,128.95,13.100000000000005,64.77,37.228,10.198999999999996,1015.578
2026-04-27 06:45:00+00,95.067,13.042,67.73,46.57000000000001,11.360999999999997,1015.4739999999998
2026-04-27 06:50:00+00,228.68699999999998,13.084000000000001,59.34,19.291999999999998,11.991,1015.3899999999999
2026-04-27 06:55:00+00,185.582,13.091000000000001,62.35,29.131,11.92,1015.3199999999997
2026-04-27 07:00:00+00,176.29100000000003,14.418999999999999,61.44,28.84799999999999,10.227000000000002,1015.2309999999999
2026-04-27 07:05:00+00,92.514,14.482000000000005,67.12,47.271000000000015,8.553,1015.191
2026-04-27 07:10:00+00,268.75200000000007,14.476,58.09,17.757,6.570000000000002,1015.057
2026-04-27 07:15:00+00,269.086,14.455000000000002,59,19.319,4.954999999999999,1014.9119999999998
2026-04-27 07:20:00+00,144.066,14.440999999999999,65.29,41.785999999999994,4.144,1014.8830000000002
2026-04-27 07:25:00+00,324.65299999999996,14.519,57.08,13.933000000000002,4.3530000000000015,1014.758
2026-04-27 07:30:00+00,287.03600000000006,14.353000000000002,58.99,20.942999999999998,5.199000000000001,1014.6550000000002
2026-04-27 07:35:00+00,182.76,14.491999999999997,64.19,38.252,6.914999999999999,1014.5579999999999
2026-04-27 07:40:00+00,209.11919191919196,14.457575757575759,63.39393939393939,35.11919191919192,9.036363636363637,1014.4424242424244
2026-04-27 07:45:00+00,229,14.443564356435639,62.415841584158414,31.344554455445543,10.792079207920793,1014.3504950495052
2026-04-27 07:50:00+00,299.834,14.454,59.98,23.604,11.622,1014.2109999999999
2026-04-27 07:55:00+00,264.255,14.491000000000001,61.67,29.321000000000005,11.837,1014.0990000000003
2026-04-27 08:00:00+00,346.9868686868686,15.694949494949498,57.82828282828283,18.565656565656564,11.294949494949494,1014
2026-04-27 08:05:00+00,416.7782178217822,15.66138613861386,56.00990099009901,11.910891089108912,9.823762376237624,1013.8336633663366
2026-04-27 08:10:00+00,330.49100000000004,15.706,58.97,22.473000000000003,7.6789999999999985,1013.7930000000001
2026-04-27 08:15:00+00,436.7469999999999,15.599,55.85,12.165,5.97,1013.683
2026-04-27 08:20:00+00,448.0119999999999,15.690999999999995,55.88,11.982999999999997,4.446999999999999,1013.5109999999997
2026-04-27 08:25:00+00,458.49,15.612999999999998,55.73,12.061,4.153,1013.35
2026-04-27 08:30:00+00,393.4070000000002,15.727,57.79,18.955,4.834,1013.2640000000002
2026-04-27 08:35:00+00,234.87200000000004,15.666000000000004,63.11,36.00000000000001,5.684,1013.175
2026-04-27 08:40:00+00,145.5020202020202,15.66666666666667,66.33333333333333,47.539393939393946,7.787878787878788,1013.0323232323232
2026-04-27 08:45:00+00,374.70495049504956,15.641584158415844,59.35643564356435,22.872277227722773,9.84059405940594,1012.9009900990098
2026-04-27 08:50:00+00,360.805,15.718000000000002,59.93,25.625,10.902000000000003,1012.7279999999998
2026-04-27 08:55:00+00,221.01499999999996,15.659999999999998,64.41,40.06500000000001,11.923000000000004,1012.6479999999997
2026-04-27 09:00:00+00,306.569,16.650000000000002,60.95,30.627000000000002,11.497,1012.5099999999998
2026-04-27 09:05:00+00,335.65050505050505,16.704040404040402,60.121212121212125,28.138383838383838,10.507070707070708,1012.411111111111
2026-04-27 09:10:00+00,547.8900990099011,16.667326732673267,55.01980198019802,10.631683168316831,9.030693069306931,1012.287128712871
2026-04-27 09:15:00+00,461.981,16.651,57.12,17.951999999999998,6.951999999999998,1012.2019999999998
2026-04-27 09:20:00+00,420.9849999999999,16.599999999999998,58.36,22.044,5.004999999999999,1012.0440000000002
2026-04-27 09:25:00+00,332.1275510204082,16.714285714285715,61.02040816326531,30.80816326530612,4.040816326530612,1011.954081632653
2026-04-27 09:30:00+00,582.3366336633663,16.693069306930692,54.94059405940594,10.418811881188121,4.202970297029703,1011.7930693069306
2026-04-27 09:35:00+00,553.581,16.623,55.54,13.305,4.792000000000002,1011.6679999999996
2026-04-27 09:40:00+00,200.68,16.631,65.24,45.12999999999999,6.6819999999999995,1011.5989999999999
2026-04-27 09:45:00+00,355.56633663366335,16.656435643564357,60.93069306930693,30.81881188118812,8.935643564356438,1011.4792079207922
2026-04-27 09:50:00+00,473.2559999999999,16.658,58.58,21.903000000000006,10.402000000000001,1011.3829999999999
2026-04-27 09:55:00+00,381.26599999999996,16.633000000000003,60.32,28.22,11.831000000000001,1011.2310000000001
